yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
58142024,5814,2024,IN0450600,IN0450600,,N,N,,I,GRIFFITH,GRIFFITH PD,Griffith,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,16122,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,1,32,2,3,5,2.0,2.3,2013-01-01,2020-04-01,2020-04-01,2020-12-01,2020-12-01,2020-12-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58152024,5815,2024,IN0450700,IN0450700,,N,N,,I,HAMMOND,HAMMOND PD,Hammond,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,75677,27128,INUCR0001,Indiana State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,173,21,194,13,19,32,2.5,3.0,2013-01-01,2020-06-01,2020-06-01,2021-02-01,2021-02-01,2021-02-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58162024,5816,2024,IN0450800,IN0450800,,N,N,,I,HIGHLAND,HIGHLAND PD,Highland,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,23381,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,39,1,40,2,4,6,1.8,2.0,2013-01-01,2019-01-01,2019-01-01,2019-07-01,2019-07-01,2019-07-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58172024,5817,2024,IN0450900,IN0450900,,N,N,,I,HOBART,HOBART PD,Hobart,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,29306,27128,INUCR0001,Indiana State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,65,1,66,2,11,13,2.3,2.7,2013-01-01,2019-03-01,2019-03-01,2019-07-01,2019-07-01,2019-07-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58182024,5818,2024,IN0451000,IN0451000,,N,N,,I,MUNSTER,MUNSTER PD,Munster,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,23524,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,41,1,42,1,5,6,1.8,2.0,2013-01-01,2019-01-01,2019-01-01,2019-02-01,2019-02-01,2019-02-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58192024,5819,2024,IN0451100,IN0451100,,N,N,,I,WHITING,WHITING PD,Whiting,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,4485,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,1,1,2,3.1,3.3,2013-01-01,2020-01-01,2020-01-01,2020-11-01,2020-11-01,2020-11-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58202024,5820,2024,IN0451200,IN0451200,,N,N,,I,LOWELL,LOWELL PD,Lowell,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,11422,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2013-01-01,2019-02-01,2019-02-01,2019-07-01,2019-07-01,2019-07-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58212024,5821,2024,IN0451300,IN0451300,,N,N,,I,DYER,DYER PD,Dyer,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,16278,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,0,27,1,3,4,1.7,1.9,2013-01-01,2019-06-01,2019-06-01,2019-11-01,2019-11-01,2019-11-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58222024,5822,2024,IN0451400,IN0451400,,N,N,,I,MERRILLVILLE,MERRILLVILLE PD,Merrillville,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,36311,27128,INUCR0001,Indiana State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,58,2,60,5,6,11,1.7,2.0,2013-01-01,2019-02-01,2019-02-01,2019-07-01,2019-07-01,2019-07-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58232024,5823,2024,IN0451500,IN0451500,,N,N,,I,ST. JOHN,ST JOHN PD,St. John,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,24790,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,1,27,1,4,5,1.1,1.3,2013-01-01,2019-01-01,2019-01-01,2019-07-01,2019-07-01,2019-07-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58242024,5824,2024,IN0451600,IN0451600,,N,N,,I,SCHERERVILLE,SCHERERVILLE PD,Schererville,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,29656,27128,INUCR0001,Indiana State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,47,5,52,4,12,16,1.7,2.3,2013-01-01,2019-04-01,2019-04-01,2019-07-01,2019-07-01,2019-07-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58262024,5826,2024,IN0451800,IN0451800,,N,N,,I,INDIANA UNIV: NORTHWEST,INDIANA UNIV PD GARY,Indiana University:,Northwest,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58272024,5827,2024,IN0460000,IN0460000,,N,N,,I,LA PORTE,LA PORTE CO SO LA PORTE,La Porte,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,48099,27128,INUCR0001,Indiana State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,N,,,,,,,,,2013-01-01,2016-04-01,2016-04-01,2017-02-01,2019-11-01,2017-02-01,N,LA PORTE,"Michigan City-La Porte, IN",Y,Y,Y
58282024,5828,2024,IN0460100,IN0460100,,N,N,,I,LA PORTE,LA PORTE PD,La Porte,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,22511,27128,INUCR0001,Indiana State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2013-01-01,2017-07-01,2017-07-01,2017-09-01,2020-08-01,2017-09-01,N,LA PORTE,"Michigan City-La Porte, IN",Y,Y,Y
58292024,5829,2024,IN0460200,IN0460200,,N,N,,I,MICHIGAN CITY,MICHIGAN CITY PD,Michigan City,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,31543,27128,INUCR0001,Indiana State Police,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,70,4,74,14,8,22,2.7,3.0,2013-01-01,2017-01-01,2017-01-01,2017-08-01,2021-10-01,2017-08-01,N,LA PORTE,"Michigan City-La Porte, IN",Y,Y,Y
58302024,5830,2024,IN0460300,IN0460300,,N,N,,I,LONG BEACH,LONG BEACH PD,Long Beach,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1170,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,LA PORTE,"Michigan City-La Porte, IN",Y,Y,Y
58362024,5836,2024,IN0470000,IN0470000,,N,N,,I,LAWRENCE,LAWRENCE CO SO BEDFORD,Lawrence,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,27528,27128,INUCR0001,Indiana State Police,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,24,31,55,2,15,17,0.9,2.6,2013-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,LAWRENCE,Not Specified,Y,Y,Y
58372024,5837,2024,IN0470100,IN0470100,,N,N,,I,BEDFORD,BEDFORD PD,Bedford,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,13872,27128,INUCR0001,Indiana State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,29,2,31,2,6,8,2.2,2.8,2013-01-01,2020-08-01,2020-08-01,2020-09-01,2020-09-01,2020-09-01,N,LAWRENCE,Not Specified,Y,Y,Y
58392024,5839,2024,IN0480000,IN0480000,,N,N,,I,MADISON,MADISON COUNTY PD ANDERSON,Madison,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,56625,27128,INUCR0001,Indiana State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,38,48,86,4,19,23,0.7,1.9,2013-01-01,2020-05-01,2020-05-01,2020-09-01,2020-09-01,2020-09-01,N,MADISON,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
58402024,5840,2024,IN0480100,IN0480100,,N,N,,I,ALEXANDRIA,ALEXANDRIA PD,Alexandria,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,5169,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,0,15,1,0,1,3.1,3.1,2013-01-01,2024-02-01,2024-02-01,2024-02-01,2024-02-01,2024-02-01,N,MADISON,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
58412024,5841,2024,IN0480200,IN0480200,,N,N,,I,ANDERSON,ANDERSON PD,Anderson,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,55355,27128,INUCR0001,Indiana State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,93,4,97,9,18,27,1.8,2.2,2013-01-01,2020-11-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,MADISON,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
58422024,5842,2024,IN0480300,IN0480300,,N,N,,I,ELWOOD,ELWOOD PD,Elwood,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,8430,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,0,18,1,1,2,2.3,2.4,2013-01-01,2020-09-01,2023-05-01,2023-05-01,2023-05-01,2023-05-01,N,"MADISON, TIPTON","Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
58452024,5845,2024,IN0490100,IN0490100,,N,N,,I,BEECH GROVE,BEECH GROVE PD,Beech Grove,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,14335,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2013-01-01,2019-05-01,2019-05-01,2020-03-01,2020-03-01,2020-03-01,N,MARION,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
58462024,5846,2024,IN0490200,IN0490200,,N,N,,I,LAWRENCE,LAWRENCE PD INDIANAPOLIS,Lawrence,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,49200,27128,INUCR0001,Indiana State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,53,4,57,6,12,18,1.2,1.5,2013-01-01,2017-01-01,2017-01-01,2017-11-01,2020-03-01,2017-11-01,N,MARION,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
58472024,5847,2024,IN0490300,IN0490300,,N,N,,I,SPEEDWAY,SPEEDWAY PD INDIANAPOLIS,Speedway,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,14229,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,5,36,4,11,15,2.5,3.6,2013-01-01,2019-06-01,2019-06-01,2020-05-01,2020-05-01,2020-05-01,N,MARION,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
58492024,5849,2024,IN0490600,IN0490600,,N,N,,I,INDIANAPOLIS INTRNTL APT,INTERNATIONAL AIRPORT PD INDIANAPOLIS,Indianapolis International Airport,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,Other,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,35,0,35,5,1,6,0,0,2013-01-01,2018-05-01,2018-05-01,2018-11-01,2020-03-01,2018-11-01,N,MARION,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
58502024,5850,2024,IN0491900,IN0491900,,N,N,,I,CUMBERLAND,CUMBERLAND,Cumberland,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,6571,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2013-01-01,2019-07-01,2019-07-01,2020-03-01,2020-03-01,2020-03-01,N,"HANCOCK, MARION","Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
58512024,5851,2024,IN049359E,IN0493500,,N,N,,I,MARIAN UNIVERSITY,MARIAN COLLEGE SECURITY DEPT INDIANAPOLIS,Marian University,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2020-01-01,2020-01-01,2020-05-01,2020-05-01,2020-05-01,N,MARION,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
58522024,5852,2024,IN0500000,IN0500000,,N,N,,I,MARSHALL,MARSHALL CO SO PLYMOUTH,Marshall,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,27906,27128,INUCR0001,Indiana State Police,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,N,,,,,,,,,2013-01-01,2024-09-01,2024-09-01,2024-09-01,2024-09-01,2024-09-01,N,MARSHALL,Not Specified,Y,Y,Y
58542024,5854,2024,IN0500200,IN0500200,,N,N,,I,PLYMOUTH,PLYMOUTH PD,Plymouth,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,11261,27128,INUCR0001,Indiana State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,0,24,1,1,2,2.2,2.3,2013-01-01,2024-04-01,2024-04-01,2024-04-01,2024-04-01,2024-04-01,N,MARSHALL,Not Specified,Y,Y,Y
58582024,5858,2024,IN0520000,IN0520000,,N,N,,I,MIAMI,MIAMI CO SO PERU,Miami,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,24465,27128,INUCR0001,Indiana State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,16,28,44,2,24,26,0.7,2.9,2013-01-01,2020-01-01,2020-01-01,2020-08-01,2020-08-01,2020-08-01,N,MIAMI,Not Specified,Y,Y,Y
58602024,5860,2024,IN0530000,IN0530000,,N,N,,I,MONROE,MONROE CO SO BLOOMINGTON,Monroe,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,54536,27128,INUCR0001,Indiana State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,42,67,109,2,28,30,0.8,2.5,2013-01-01,2019-01-01,2019-01-01,2019-07-01,2019-07-01,2019-07-01,N,MONROE,"Bloomington, IN",Y,Y,Y
58612024,5861,2024,IN0530100,IN0530100,,N,N,,I,BLOOMINGTON,BLOOMINGTON PD,Bloomington,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,78762,27128,INUCR0001,Indiana State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,79,20,99,12,42,54,1.2,1.9,2013-01-01,2019-03-01,2019-03-01,2020-01-01,2020-01-01,2020-01-01,N,MONROE,"Bloomington, IN",Y,Y,Y
58622024,5862,2024,IN0530200,IN0530200,,N,N,,I,INDIANA UNIV:BLOOMINGTON,INDIANA UNIVERSITY PD BLOOMINGTON,Indiana University:,Bloomington,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,MONROE,"Bloomington, IN",Y,Y,Y
58642024,5864,2024,IN0540000,IN0540000,,N,N,,I,MONTGOMERY,MONTGOMERY CO SO CRAWFORDSVILLE,Montgomery,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,22333,27128,INUCR0001,Indiana State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,26,25,51,2,12,14,1.3,2.9,2013-01-01,2019-06-01,2019-06-01,2019-09-01,2021-10-01,2019-09-01,N,MONTGOMERY,Not Specified,Y,Y,Y
58652024,5865,2024,IN0540100,IN0540100,,N,N,,I,CRAWFORDSVILLE,CRAWFORDSVILLE PD,Crawfordsville,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,16662,27128,INUCR0001,Indiana State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,38,2,40,2,2,4,2.4,2.6,2013-01-01,2021-05-01,2022-09-01,2022-09-01,2022-11-01,2022-09-01,N,MONTGOMERY,Not Specified,Y,Y,Y
58702024,5870,2024,IN0570000,IN0570000,,N,N,,I,NOBLE,NOBLE CO SO ALBION,Noble,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,30597,27128,INUCR0001,Indiana State Police,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,45,0,45,7,9,16,1.7,2.0,2013-01-01,2018-10-01,2018-10-01,2019-11-01,2019-11-01,2019-11-01,N,NOBLE,Not Specified,Y,Y,Y
58712024,5871,2024,IN0570100,IN0570100,,N,N,,I,KENDALLVILLE,KENDALLVILLE PD,Kendallville,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,10229,27128,INUCR0001,Indiana State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,5,23,2,6,8,2.0,3.0,2013-01-01,2019-06-01,2019-06-01,2019-11-01,2019-11-01,2019-11-01,N,NOBLE,Not Specified,Y,Y,Y
58722024,5872,2024,IN0570200,IN0570200,,N,N,,I,LIGONIER,LIGONIER PD,Ligonier,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,4623,27128,INUCR0001,Indiana State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,0,0,0,2.6,2.6,2013-01-01,2024-10-01,2024-10-01,2024-10-01,2024-10-01,2024-10-01,N,NOBLE,Not Specified,Y,Y,Y
58732024,5873,2024,IN0570300,IN0570300,,N,N,,I,ALBION,ALBION PD,Albion,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,2224,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,1.8,1.8,2013-01-01,2020-02-01,2020-02-01,2021-02-01,2021-02-01,2021-02-01,N,NOBLE,Not Specified,Y,Y,Y
58812024,5881,2024,IN0620000,IN0620000,,N,N,,I,PERRY,PERRY CO SO CANNELTON,Perry,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,9997,27128,INUCR0001,Indiana State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2013-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,PERRY,Not Specified,Y,Y,Y
58822024,5882,2024,IN0620100,IN0620100,,N,N,,I,TELL CITY,TELL CITY PD,Tell City,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,7480,27128,INUCR0001,Indiana State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2013-01-01,2022-01-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,PERRY,Not Specified,Y,Y,Y
58832024,5883,2024,IN0620200,IN0620200,,N,N,,I,CANNELTON,CANNELTON PD,Cannelton,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1487,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.0,2.0,2013-01-01,2016-08-01,2016-08-01,2018-07-01,2018-07-01,2018-07-01,N,PERRY,Not Specified,Y,Y,Y
58862024,5886,2024,IN0640000,IN0640000,,N,N,,I,PORTER,PORTER CO SO VALPARAISO,Porter,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,County,74353,27128,INUCR0001,Indiana State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,68,7,75,3,14,17,1.0,1.2,2013-01-01,2020-09-01,2020-09-01,2021-01-01,2021-01-01,2021-01-01,N,PORTER,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58872024,5887,2024,IN0640100,IN0640100,,N,N,,I,CHESTERTON,CHESTERTON PD,Chesterton,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,14787,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,0,23,5,5,10,1.9,2.2,2013-01-01,2021-01-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,PORTER,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58882024,5888,2024,IN0640200,IN0640200,,N,N,,I,PORTAGE,PORTAGE PD,Portage,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,38700,27128,INUCR0001,Indiana State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,68,0,68,3,7,10,1.8,2.0,2013-01-01,2020-11-01,2020-11-01,2021-01-01,2021-01-01,2021-01-01,N,PORTER,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58892024,5889,2024,IN0640300,IN0640300,,N,N,,I,VALPARAISO,VALPARAISO PD,Valparaiso,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,34784,27128,INUCR0001,Indiana State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,58,0,58,6,7,13,1.8,2.0,2013-01-01,2020-12-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,PORTER,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
58912024,5891,2024,IN0640600,IN0640600,,N,N,,I,PORTER,PORTER PD CHESTERTON,Porter,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,5205,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2013-01-01,2021-01-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,PORTER,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
