yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
284172024,28417,2024,IN0340500,IN0340500,,N,N,,I,INDIANA UNIVERSITY: KOKOMO,,Indiana University:,Kokomo,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,HOWARD,"Kokomo, IN",Y,Y,Y
285352024,28535,2024,IN0461100,IN0461100,,N,N,,I,KINGSBURY,,Kingsbury,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,187,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2019-01-01,2019-01-01,2020-10-01,,2020-10-01,N,LA PORTE,"Michigan City-La Porte, IN",Y,Y,Y
285952024,28595,2024,IN0891100,IN0891100,,N,N,,I,INDIANA UNIV: EAST,,Indiana University:,East,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2021-08-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,N,WAYNE,Not Specified,Y,Y,Y
288542024,28854,2024,IN0350300,IN0350300,,N,N,,I,MARKLE,,Markle,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1082,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.8,2.8,2013-01-01,2019-02-01,2019-02-01,2019-09-01,2019-09-01,2019-09-01,N,"HUNTINGTON, WELLS",Not Specified,Y,Y,Y
291972024,29197,2024,IN0640700,IN0640700,,N,N,,I,OGDEN DUNES,,Ogden Dunes,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1170,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2019-09-01,2019-09-01,2019-11-01,2019-11-01,2019-11-01,N,PORTER,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
292142024,29214,2024,IN0280600,IN0280600,,N,N,,I,LINTON-STOCKTON SCH CORP,,Linton-Stockton School Corporation,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,Other,0,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,0,0,2013-01-01,2019-01-01,2019-01-01,2020-03-01,2020-03-01,2020-03-01,N,GREENE,Not Specified,Y,Y,Y
292152024,29215,2024,IN0300500,IN0300500,,N,N,,I,SHIRLEY,,Shirley,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,822,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.2,1.2,2013-01-01,2019-02-01,2019-02-01,2019-09-01,2021-04-01,2019-09-01,N,"HANCOCK, HENRY","Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
292162024,29216,2024,IN0430600,IN0430600,,N,N,,I,NORTH WEBSTER,,North Webster,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,993,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,5.0,5.0,2013-01-01,2019-08-01,2019-08-01,2019-09-01,2019-09-01,2019-09-01,N,KOSCIUSKO,Not Specified,Y,Y,Y
292172024,29217,2024,IN0430800,IN0430800,,N,N,,I,SILVER LAKE,,Silver Lake,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,867,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,2.3,2.3,2013-01-01,2019-07-01,2019-07-01,2019-09-01,2019-09-01,2019-09-01,N,KOSCIUSKO,Not Specified,Y,Y,Y
292342024,29234,2024,IN0710900,IN0710900,,N,N,,I,OSCEOLA,,Osceola,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,2595,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2013-01-01,2019-03-01,2019-03-01,2019-09-01,2019-09-01,2019-09-01,N,ST JOSEPH,"South Bend-Mishawaka, IN-MI",Y,Y,Y
296952024,29695,2024,IN0740600,IN0740600,,N,N,,I,CHRISNEY,,Chrisney,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,469,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2013-01-01,2018-10-01,2018-10-01,,,,N,SPENCER,Not Specified,Y,Y,Y
297152024,29715,2024,IN0430300,IN0430300,,N,N,,I,SYRACUSE,,Syracuse,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,3211,27128,INUCR0001,Indiana State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,1,2,2.8,3.1,2013-01-01,2019-08-01,2019-08-01,2020-03-01,2020-03-01,2020-03-01,N,KOSCIUSKO,Not Specified,Y,Y,Y
297162024,29716,2024,IN0440600,IN0440600,,N,N,,I,PRAIRIE HEIGHTS COMMUNITY SCHOOLS CORP,,Prairie Heights Community Schools Corporation,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,Other,0,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2019-08-01,2019-08-01,2019-11-01,2019-11-01,2019-11-01,N,LAGRANGE,Not Specified,Y,Y,Y
304352024,30435,2024,IN0494700,IN0494700,,N,N,,I,INDIANA GAMING COMMISSION,,Indiana Gaming Commission,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,Other State Agency,0,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2020-01-01,2020-01-01,2020-05-01,2020-05-01,2020-05-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
304362024,30436,2024,IN0710500,IN0710500,,N,N,,I,NEW CARLISLE,,New Carlisle,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1916,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2020-02-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,N,ST JOSEPH,"South Bend-Mishawaka, IN-MI",Y,Y,Y
304542024,30454,2024,IN0170200,IN0170200,,N,N,,I,BUTLER,,Butler,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,2694,27128,INUCR0001,Indiana State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,1,2,2.6,3.0,2013-01-01,2020-01-01,2020-01-01,2020-03-01,2020-03-01,2020-03-01,N,DEKALB,Not Specified,Y,Y,Y
305362024,30536,2024,IN0495300,IN0495300,,N,N,,I,INDIANAPOLIS PUBLIC SCHOOLS,,Indianapolis Public Schools,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,Other,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2019-07-01,2019-07-01,2020-03-01,2020-03-01,2020-03-01,N,MARION,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
305742024,30574,2024,IN049399E,IN049399E,,N,N,,I,UNIVERSITY OF INDIANAPOLIS,,University of Indianapolis,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2019-07-01,2019-07-01,2020-03-01,2020-03-01,2020-03-01,N,MARION,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
306742024,30674,2024,IN0320800,IN0320800,,N,N,,I,PITTSBORO,,Pittsboro,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,4405,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,1,9,1,0,1,2.0,2.3,2013-01-01,2020-01-01,2020-01-01,2020-05-01,2020-05-01,2020-05-01,N,HENDRICKS,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
306752024,30675,2024,IN0321200,IN0321200,,N,N,,I,BROWNSBURG COMMUNITY SCHOOL,,Brownsburg Community School,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,Other,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2020-01-01,2020-01-01,2020-05-01,2020-05-01,2020-05-01,N,HENDRICKS,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
306772024,30677,2024,IN0320500,IN0320500,,N,N,,I,AMO,,Amo,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,418,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2013-01-01,2019-08-01,2019-08-01,2020-03-01,2020-03-01,2020-03-01,N,HENDRICKS,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
306782024,30678,2024,IN0320700,IN0320700,,N,N,,I,CLAYTON,,Clayton,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,931,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2020-03-01,2020-03-01,2020-05-01,2020-05-01,2020-05-01,N,HENDRICKS,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
306942024,30694,2024,IN0320900,IN0320900,,N,N,,I,LIZTON,,Lizton,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,513,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2019-06-01,2019-06-01,2020-05-01,2020-05-01,2020-05-01,N,HENDRICKS,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
306952024,30695,2024,IN0321000,IN0321000,,N,N,,I,NORTH SALEM,,North Salem,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,475,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,HENDRICKS,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
314552024,31455,2024,IN0370300,IN0370300,,N,N,,I,REMINGTON,,Remington,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1362,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.2,2.2,2013-01-01,2020-01-01,2020-01-01,2020-08-01,2020-08-01,2020-08-01,N,JASPER,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
314572024,31457,2024,IN0410700,IN0410700,,N,N,,I,TRAFALGAR,,Trafalgar,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1608,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2020-07-01,2020-07-01,2020-08-01,2020-08-01,2020-08-01,N,JOHNSON,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
316202024,31620,2024,IN045249E,IN045249E,,N,N,,I,INDIANA HARBOR BELT RAILROAD,,Indiana Harbor Belt Railroad,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,Other,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2019-03-01,2019-03-01,,,,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
316222024,31622,2024,IN0290600,IN0290600,,N,N,,I,CICERO,,Cicero,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,5737,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,3,1,4,1.7,1.9,2013-01-01,2020-05-01,2020-05-01,2020-09-01,2020-09-01,2020-09-01,N,HAMILTON,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
316232024,31623,2024,IN0300700,IN0300700,,N,N,,I,MCCORDSVILLE,,McCordsville,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,12208,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2013-01-01,2020-01-01,2020-01-01,2020-09-01,2020-10-01,2020-09-01,N,HANCOCK,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
317742024,31774,2024,IN0290500,IN0290500,,N,N,,I,ARCADIA,,Arcadia,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1461,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2020-04-01,2020-04-01,2020-10-01,2020-10-01,2020-10-01,N,HAMILTON,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
317752024,31775,2024,IN0290300,IN0290300,,N,N,,I,SHERIDAN,,Sheridan,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,3449,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2013-01-01,2020-05-01,2020-05-01,2020-10-01,2020-10-01,2020-10-01,N,HAMILTON,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
322552024,32255,2024,IN0410600,IN0410600,,N,N,,I,WHITELAND,,Whiteland,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,5699,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,1,1,2,2.3,2.5,2013-01-01,2020-08-01,2020-08-01,2020-12-01,2020-12-01,2020-12-01,N,JOHNSON,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
325002024,32500,2024,IN0760300,IN0760300,,N,N,,I,FREMONT,,Fremont,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,2074,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,2.4,2.4,2013-01-01,2019-08-01,2019-08-01,2021-01-01,2021-01-01,2021-01-01,N,STEUBEN,Not Specified,Y,Y,Y
333042024,33304,2024,IN0494800,IN0494800,,N,N,,I,INDIANA OFFICE OF INSPECTOR GENERAL,,Indiana Office of Inspector General,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,Other State Agency,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2020-01-01,2020-01-01,,,,N,MARION,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
334642024,33464,2024,IN0760600,IN0760600,,N,N,,I,CLEAR LAKE,,Clear Lake,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,358,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2013-01-01,2021-01-01,2021-01-01,2021-09-01,2021-09-01,2021-09-01,N,STEUBEN,Not Specified,Y,Y,Y
334662024,33466,2024,IN0020300,IN0020300,,N,N,,I,PURDUE UNIVERSITY: FORT WAYNE,,Purdue University:,Fort Wayne,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2021-01-01,2021-01-01,2021-09-01,2021-09-01,2021-09-01,N,ALLEN,"Fort Wayne, IN",Y,Y,Y
334682024,33468,2024,IN0100600,IN0100600,,N,N,,I,UTICA,,Utica,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1393,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.4,1.4,2013-01-01,2020-10-01,2020-10-01,2021-09-01,2021-09-01,2021-09-01,N,CLARK,"Louisville/Jefferson County, KY-IN",Y,Y,Y
334722024,33472,2024,IN0200400,IN0200400,,N,N,,I,BRISTOL,,Bristol,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1785,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2021-01-01,2021-01-01,2021-09-01,2021-09-01,2021-09-01,N,ELKHART,"Elkhart-Goshen, IN",Y,Y,Y
334742024,33474,2024,IN0480500,IN0480500,,N,N,,I,PENDLETON,,Pendleton,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,5933,27128,INUCR0001,Indiana State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,0,1,1,2.2,2.4,2013-01-01,2021-01-01,2021-01-01,2021-09-01,2021-09-01,2021-09-01,N,MADISON,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
336402024,33640,2024,IN0030700,IN0030700,,N,N,,I,INDIANA UNIVERSITY: COLUMBUS,,Indiana University:,Columbus,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2021-02-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,BARTHOLOMEW,"Columbus, IN",Y,Y,Y
336422024,33642,2024,IN0820600,IN0820600,,N,N,,I,INDIANA UNIVERSITY: EVANSVILLE,,Indiana University:,Evansville,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2013-01-01,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,VANDERBURGH,"Evansville, IN",Y,Y,Y
341672024,34167,2024,IN0180400,IN0180400,,N,N,,I,YORKTOWN,,Yorktown,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,11810,27128,INUCR0001,Indiana State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2013-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,DELAWARE,"Muncie, IN",Y,Y,Y
347312024,34731,2024,IN002129E,IN002129E,,N,N,,I,PARKVIEW HEALTH,,Parkview Health,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,Other,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,74,21,95,7,8,15,0,0,2013-01-01,2022-04-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,ALLEN,"Fort Wayne, IN",Y,Y,Y
357542024,35754,2024,IN0021000,IN0021000,,N,N,,I,WOODBURN,,Woodburn,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1604,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2020-10-01,2020-10-01,2020-10-01,2023-06-01,2023-06-01,N,ALLEN,"Fort Wayne, IN",Y,Y,Y
363812024,36381,2024,IN0440100,IN0440100,,N,N,,I,LAGRANGE,,LaGrange,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,2742,27128,INUCR0001,Indiana State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,0,0,2.6,2.6,2013-01-01,2022-01-01,2023-06-01,2023-06-01,2023-06-01,2023-06-01,N,LAGRANGE,Not Specified,Y,Y,Y
363832024,36383,2024,IN0440300,IN0440300,,N,N,,I,SHIPSHEWANA,,Shipshewana,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,857,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2022-01-01,2023-06-01,2023-06-01,2023-06-01,2023-06-01,N,LAGRANGE,Not Specified,Y,Y,Y
365142024,36514,2024,IN0430500,IN0430500,,N,N,,I,MILFORD,,Milford,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1604,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2013-01-01,2018-11-01,2018-11-01,2018-11-01,2018-11-01,2018-11-01,N,KOSCIUSKO,Not Specified,Y,Y,Y
385012024,38501,2024,IN0411000,IN0411000,,N,N,,I,CLARK-PLEASANT COMMUNITY SCHOOLS CORPORATION,,Clark-Pleasant Community Schools Corporation,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,Other,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,3,2,5,0,0,2013-01-01,2022-01-01,2023-12-01,2023-12-01,2023-12-01,2023-12-01,N,JOHNSON,"Indianapolis-Carmel-Greenwood, IN",Y,Y,Y
391632024,39163,2024,IN0440200,IN0440200,,N,N,,I,TOPEKA,,Topeka,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,1226,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.4,2.4,2013-01-01,2023-01-01,2023-01-01,2023-01-01,2024-01-01,2024-01-01,N,LAGRANGE,Not Specified,Y,Y,Y
391652024,39165,2024,IN071139E,IN071139E,,N,N,,I,UNIVERSITY OF NOTRE DAME,,University of Notre Dame,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,University or College,0,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,36,35,71,6,22,28,0,0,2013-01-01,2023-01-01,2023-01-01,2023-01-01,2024-01-01,2024-01-01,N,ST JOSEPH,"South Bend-Mishawaka, IN-MI",Y,Y,Y
391672024,39167,2024,IN0440700,IN0440700,,N,N,,I,WESTVIEW SCHOOLS,,Westview Schools,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,Other,0,27128,INUCR0001,Indiana State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,1,0,1,0,0,2013-01-01,2023-01-01,2023-01-01,2023-01-01,2024-01-01,2024-01-01,N,LAGRANGE,Not Specified,Y,Y,Y
407372024,40737,2024,IN0100500,IN0100500,,N,N,,I,BORDEN,,Borden,,A,19,Indiana,IN,IN,3,East North Central,2,Midwest,Region II,City,812,27128,INUCR0001,Indiana State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,2.5,2.5,2013-01-01,2021-01-01,2024-05-01,2024-05-01,2024-05-01,2024-05-01,N,CLARK,"Louisville/Jefferson County, KY-IN",Y,Y,Y
